,Real values,Predicted values
21715,315000,372349.785686417
12993,325000,182742.51154099475
48240,375000,350708.53836179443
16085,239000,196314.3041237165
14502,895000,972390.0753583789
37114,230000,255212.00151812134
4431,1350000,578410.4707439928
49368,489000,442981.74819160585
15988,175000,26546.313086048758
18741,345000,282630.8237571022
49174,499000,468953.31295785843
8433,1490000,809860.663661303
42290,815000,615677.3306025296
466,379000,356312.4632712672
15673,630000,532376.9085561042
49504,285000,279731.2122481444
14330,218500,293224.92365683126
24584,284000,276157.0824690475
5764,390000,273318.3820223312
23042,359000,270349.47439945396
2081,698000,475362.38632627187
42388,460000,492044.9933776963
2521,435000,660830.9392553929
47653,259000,413490.8453732142
50371,410000,358822.53133836534
7935,429000,533278.147700254
12897,168500,171752.8544421128
19374,395000,274685.8024404648
11406,1960000,1633774.9319714129
44920,219000,177146.3064601657
48608,260000,222427.06548774196
10666,260000,260724.39490942084
2041,349999,369546.23649812053
7630,259000,498274.5127602244
44154,635000,310407.2058112569
7884,524000,441863.51647497003
24662,299000,383234.74372192955
18754,352085,293965.45389061386
4852,849000,881269.1085747877
29681,225000,224641.80748714495
18403,298000,310943.069388064
48599,285000,371678.84243203927
15493,360000,365697.9408792482
43499,250000,113528.55270008038
33943,371008,372588.4585611515
10954,345000,273892.172909686
9165,640000,582385.5655110807
47931,295000,550086.0645170641
32842,189000,182945.17224865273
33768,269000,486082.85479942075
29890,439000,389344.960139561
16975,139000,-4679.960191670165
49034,349000,323502.5841061024
25917,699000,361954.78174424195
47759,205000,223252.86290605064
4862,139000,145900.6339717937
12620,169000,270878.5053775314
7095,279000,415192.4936251565
40069,239000,410737.1147372975
8231,249000,303120.8784977256
40749,368500,242226.14456094423
14513,1750000,1459827.022022901
35859,435000,218726.38072812086
51645,395000,409250.43030563806
240,419000,294964.3251509406
38501,249000,541441.5648669172
19428,440000,323153.7288378863
9332,455000,458456.3671868307
13249,65000,115746.36268857901
20335,485000,568029.5058466567
49486,590000,472785.2848708948
35617,295000,277476.700156495
18147,380000,419716.17270613636
9013,550000,733198.0243531009
11601,1250000,787458.0853155104
3575,300000,342210.01100009785
51417,260000,270936.7848952045
4395,399000,385614.66503212205
21427,225000,376723.10573423136
22905,375000,255658.01410720992
23926,299000,383819.1651778943
45816,230000,239853.91473028742
3892,376000,291037.1839096901
37706,1300000,1405314.7158573146
27170,279000,173487.84208370245
5249,539000,412506.1911159841
912,275000,203608.246261092
7337,495000,393610.0949326644
22495,475000,414076.3352075352
25722,449000,301621.5233963086
14566,1095000,400297.9424183059
25647,420000,553954.3555290881
36277,649900,717763.1764521992
15290,239500,353842.4885592328
15285,78000,49632.55561394623
43832,225000,222042.73979320232
3507,685000,894008.745561904
9679,345000,381996.6169679931
50296,350000,289666.5341371896
9585,319000,337741.8049093711
26634,395000,551973.0120666241
31154,315000,464833.4414051734
3778,449000,869139.7545473089
47656,325000,283063.3883931903
2152,749000,857999.8681671805
41936,340000,360781.48192451807
24296,1090000,1113904.5131067378
32780,342500,247619.23163755663
31018,1100000,840756.9735854154
47058,285000,410239.14426048496
3028,990000,884747.8698759001
45002,229000,179314.06604572322
29467,395000,410325.1540683827
40438,245000,248498.4143804344
37006,180000,26232.716932626732
25826,565000,654883.3586579938
38361,399000,403487.4305388734
23120,425000,333774.65759300557
457,349000,302899.00304115156
14165,465000,506652.39217013324
44909,745000,834241.7339705146
13029,479000,826388.6476249082
36756,619000,668131.6804152627
26027,1200000,775866.3834199538
12978,310000,238935.51320021937
9015,550000,733198.0243531009
22141,227500,253558.09546715865
51781,745000,613405.6832486293
18154,448000,612408.1163511078
31741,320000,349211.5910344168
38981,685000,587093.962532279
31821,105000,81638.48794777377
24518,360000,461545.8665802132
29966,675000,591527.954183968
28037,469000,662367.4969634864
28606,179000,37654.12636910577
17960,649000,477727.34241858876
7599,339000,415793.1509612588
14733,260000,470225.08975791594
38573,395000,314159.28314593935
41438,285000,260851.5353033664
6141,1300000,1116060.563376699
51711,465000,516537.7423864461
11215,369000,836183.223011125
33399,739000,1067167.98427785
17650,299000,412939.2960970354
26347,865000,742237.1409632943
41513,239000,259842.0241388287
8838,385000,262289.7194783778
34680,329000,232537.81108215376
5765,390000,273318.3820223312
6607,589000,523599.3369110885
17819,449000,506530.2505858523
50034,220000,301260.0484924081
25965,825000,1000311.5438586099
19725,1790000,1191257.7983035326
49939,850000,781048.8754197677
24021,399000,690350.2444841032
1229,485000,482598.86461708444
18744,349000,443323.1849839647
6368,350000,148161.87043018674
50701,595000,632966.3299028235
43306,340000,351168.3966511474
48869,250000,213801.555505956
14630,169000,-29432.01763605536
21387,369000,366957.2516468197
29533,1100000,653798.992560999
30158,99000,-38196.35957215825
20532,157500,275187.8977322915
16113,249000,212666.33649177142
6804,220000,277768.9910322561
49839,295000,362201.8557458307
47882,259000,255222.42934509463
32794,525000,839443.0735369916
821,330000,278482.6884283101
39279,269000,306955.5334374835
30416,300000,188418.2431727292
5051,330000,195929.4199398614
27303,385000,456874.914177079
14919,395500,368891.42487110675
36114,1225000,1019193.2252075791
7639,387000,140890.56219475402
873,667000,700876.0025357029
1496,269000,322595.98003503366
19442,447000,480348.932366972
613,769000,676666.7789756637
30219,169000,7408.710676699062
20053,524000,618618.303526943
50845,268000,394195.7346428445
30196,149900,107361.44230280112
17662,320000,328145.013870643
3696,425000,375738.09293443034
45898,875000,776159.8327768951
3384,395000,406391.59988706966
44546,259000,377794.6181492153
40844,215000,217824.5353743611
7184,169000,186506.05328718602
18254,689000,651888.9283229639
26353,235000,396426.66701209056
5181,699000,667275.3072346102
43837,275000,312851.6186602382
21177,1265000,982235.8634520373
16825,245000,280389.3430248607
30553,389000,475584.5100369317
6790,465000,731360.4907393579
26991,199000,106047.69219631085
53365,449000,327126.0326211597
28146,230000,575539.374194992
37092,219000,220258.72359759756
9542,665000,689722.5529499992
1262,169000,131990.45525247464
51173,448000,532955.7204273709
17120,235000,126843.01850730926
32003,239000,267705.64017092576
48907,269000,368922.7343197342
52086,299000,402730.9624922115
3894,376000,291037.1839096901
20683,249000,511109.6196454599
38591,695000,396855.12573033466
20025,479000,385364.26488618297
15939,110000,15249.71057612123
35947,525000,350672.5578975677
46830,258000,455735.1907924796
53132,217500,201991.09565597845
11534,1795000,1496208.0851986127
1993,199900,245361.42806721508
4660,1995000,1359729.0339476513
25002,449000,641479.5811136487
8634,435000,431525.97994340095
45494,399000,578198.9358362283
5116,324500,415188.626580654
33216,205000,375188.38862360193
9622,389000,454300.7631472708
40182,299000,397562.1462929491
29917,495000,648192.7032093455
45252,695000,542948.7203127547
38469,745000,561562.758910332
46972,245000,325116.5209970517
44396,245000,218930.61308097723
32178,299900,458183.4563505371
38409,219000,258945.7759914021
44500,239500,173753.37859209644
13284,414600,345514.4193461692
31303,385000,273805.65300268424
50057,225000,285570.10589519556
1688,569000,688793.2558433274
9236,275000,373241.1813273821
51355,230000,215994.70419318075
21369,695000,401053.88867078896
17754,389000,460249.15708039596
26562,289000,245298.21477551086
5182,699000,667275.3072346102
23194,365000,312410.3024442824
39525,299000,300324.87963702687
12855,720000,525012.3641221292
34012,399000,437888.4724717222
33908,359000,335040.3097673521
40635,319000,372410.2059740413
32474,515000,501495.50094934145
48618,325000,351968.6593126453
17452,189000,214498.33616502793
7724,420000,408384.9132720774
44706,289000,357539.46641924797
8905,795000,669734.6313992292
5035,429000,457420.4962717506
13369,189000,324400.4689831909
14035,244500,254180.7113245352
11048,179000,456093.63973972533
27021,209000,185197.17095050908
14209,945000,962949.0817814171
15121,830000,962881.0519189544
30332,264000,239600.31345629672
8224,215000,315169.0605831428
22685,949000,1376708.4053907671
52191,940000,690544.320759425
7194,209000,204022.8086912145
3114,225000,125019.63575262885
13801,750000,809567.2481831674
25815,549000,545036.6450467841
26845,175000,211027.38064479234
35586,270000,306793.77260476805
31521,395000,396440.3294594956
36490,109000,149408.62120811187
24268,950000,679854.3998254971
11143,284000,375067.28191673127
16681,650000,766631.8775052673
16176,298000,171230.97312688042
32221,329900,332977.24409077084
3382,389000,555294.0244656564
16205,315000,440248.5631748611
34982,565000,614125.6436945493
48753,215000,259439.16320597506
52885,475000,583015.2389159342
15409,420000,506125.82759899413
34590,135000,64713.701858962246
7764,450000,378312.6002333039
40611,245000,588608.7871544019
28414,798000,505562.7022223267
13560,375000,344342.7955641672
15251,495000,504617.3106369779
1400,295000,347878.14853447914
7563,319000,255378.3729179114
30273,229000,207063.85988104137
44063,359000,361163.16928315384
5154,240000,388005.07517939917
4540,780000,881992.6762996436
4286,299000,417264.73268738826
30835,1650000,1004058.5648703484
14528,169000,207846.68426837763
21615,1195000,611195.7877652198
20138,769000,548443.4159070483
22782,2150000,1104726.5574747669
10737,133000,93309.13319969585
11449,149000,274384.32323288405
28726,265000,332863.5724670909
39091,345000,353680.4567320562
50012,215000,194699.19598604244
30213,165000,95056.1787859436
49883,365000,319442.4808973491
38176,295000,305606.67649598815
9722,475000,649076.5607265895
33200,195000,355509.7782690666
4336,399000,283609.76951990684
7389,315000,173523.88456227322
31408,195000,197986.26576036008
7000,295000,476072.87071819295
45818,230000,239853.91473028742
17049,329000,262556.43266946485
6482,687500,686562.143569856
32168,299000,260889.56782133412
36010,650000,682515.5362102548
30895,335000,224703.5312233544
45950,367000,359718.47465564834
17660,320000,328145.013870643
10020,350000,593795.4361538566
43484,715000,644562.1558152171
15818,320000,484692.85885611136
17725,375000,457708.2351063194
11045,179000,180499.9384104733
38580,685000,274438.70113054116
44665,265000,158537.49223360314
47424,590000,584132.6888265467
15878,159000,63707.18413722771
5990,249000,211896.17451531027
1452,1295000,793787.9306345652
22191,264000,227440.01626778417
22164,239000,233412.32622296625
28216,345000,320076.0219966818
9577,1315000,1111419.1115686207
49013,334000,400786.7911407107
26327,396000,425491.9376850296
17343,515000,818045.9208573066
9460,399000,527548.9598809311
6355,980000,1326917.8741894339
9255,315000,254233.64571563897
7588,195000,189865.4789014763
26920,115000,134917.015163688
31944,195000,226672.0388499525
18365,199000,153323.97256292804
16452,549000,589192.4967930282
47575,270000,248088.83143387298
9046,840000,681885.750153692
13169,540000,641510.3343097016
30713,590000,598343.2591517593
29740,274000,361891.3799078601
42620,275000,212829.583985548
20318,450000,447082.9859201943
48629,460000,499324.0254823426
52000,275000,406938.17886410747
40864,399000,410311.30747333757
18193,175000,159309.35548407846
12588,95000,211671.51071700169
28672,222000,447190.111518332
29596,269000,273749.0268081593
48860,249500,380577.2886026605
26549,279000,514886.8518301769
3739,795000,639170.974562614
22640,795000,587883.258498988
34891,149500,49262.66606484848
43378,799000,463938.74524425867
49831,275000,465409.7064042374
36356,260000,136281.99163451273
18135,273000,273409.6459678277
50307,350000,426626.8079385955
44906,365000,319462.27102962404
42312,349000,298884.1296953357
1744,845000,856135.1435902822
20592,199000,164476.1556653203
21985,749000,544864.9164353268
29508,138000,41974.07136722747
6828,165000,167829.9366770361
2038,344999,369004.6643592691
14571,135000,132636.28760759044
14493,675000,766287.5952999247
10708,289000,345923.19265658455
13371,189000,324400.4689831909
44343,329000,486870.82705485227
6873,1249000,624219.4571215936
53398,398000,513913.7535225241
4113,1595000,1682320.755249715
37215,279000,437389.38355305704
4391,269000,179895.90204252698
14824,329000,425165.1426197542
48439,287500,356183.36902384786
1823,495000,634087.4092583297
11764,595000,600594.1767734115
29097,525000,619373.3380996466
32850,325000,364882.17121076107
33813,285000,365771.2603525984
45813,225000,365915.8426652746
26517,200000,180559.16429358226
6321,79000,5343.837898269412
27544,589000,717683.2062332915
24356,2350000,1031140.9105214165
49982,205000,220371.3630226684
33592,189000,420011.42471067765
45589,900000,634407.0798445146
22527,505000,595572.4411691559
23346,309000,272556.2130729424
35975,572900,321755.416200378
19551,579000,977534.6375516751
12028,1395000,750237.9175553562
4249,199000,259194.9315388949
51277,204970,245576.38185276277
10571,430000,309963.0590348555
11664,1050000,619777.5222738029
32840,189000,182945.17224865273
14121,229500,256992.32822722476
29490,875000,1114101.2401804808
43643,550000,509716.01775397646
3472,265000,218391.34696546072
35177,398000,448289.8406047889
9021,572500,779347.1456634616
12071,549000,917613.4514164275
30693,560000,621673.1662144205
4658,1995000,1260654.9827398367
29402,199000,153826.7247672312
1377,435000,510494.0939003208
8171,399000,509201.0425129165
38420,325000,201639.05546891547
9651,349000,460296.4249770431
51282,205000,171241.43828533322
5276,975000,965424.5647841129
1665,299500,451467.264378472
21385,369000,366957.2516468197
25553,372000,518245.54704414884
3669,524000,462167.18367646815
48669,239000,334555.017973684
